CREC-2017-11-01-pt1-PgH8374-6|Mr. McNERNEY|M001166|CREC-2017-11-01-pt1-PgH8374|"  Mr. McNERNEY. Mr. Speaker, I thank Mr. Lipinski for his leadership on 
this.
  Mr. Speaker, I want to talk a little bit about climate. We know that 
climate is changing, and we have seen it.


In California, we had horrific wildfires that claimed 40 lives and 
destroyed thousands of structures. We have seen hurricanes more 
frequently, more devastating, and more powerful than ever before. So 
the effects are there. We see it happening.
  Now, the thing that we are faced with is that there is a significant 
section of people that deny climate change. You can sort of see why 
they are denying it. I mean, if something is in your interest, you are 
going to be able to talk yourself into just about anything.
  The big benefit of denying climate change is that we can continue to 
use fossil fuels. If you are a company that uses fossil fuels or 
produces fossil fuels, yeah, this is what you want. But there are costs 
of denial, and the costs of denial are clear.
  We are seeing weather. We just talked about that. We are seeing 
health effects. We have seen that both in terms of elevated 
temperatures, causing people to have heat problems. We are seeing 
disease vectors moving to the temperate zones from the Equator. We are 
also going to see significant infrastructure costs, like we see in 
Puerto Rico now. These are real costs that we are going to pay for the 
denial of climate change.

  Now, what are the benefits of climate change?
  Well, there are significant benefits, from my point of view.
  First of all, we have been spending American taxpayer dollars to 
develop technology to fight climate change, or to reduce carbon 
emissions.
  I will tell you a little story about my own career. I was working at 
a company called U.S. Wind Power. With some amount of taxpayer dollars, 
we developed the leading technology for wind energy. Of course, what 
happened was that the funding stopped, tax credits ended, and that 
technology that we developed with taxpayer dollars went to Europe. They 
built thousands of windmills in Germany, and they made a lot of money 
based on that technology that we developed and paid for right in the 
United States of America.
  We also know that renewable energy production creates more jobs than 
fossil fuel production for the same amount of energy. We are talking 
about a potential to create millions of jobs in this country. Not only 
that, but renewable energy has a stable price market feature. Unlike 
fossil fuels, which have highs and lows over a 10-year cycle, fossil 
fuels are going to be nice and stable, will be predictable. And 
businesses love predictability. So I think this is also another very 
good argument.
  Lastly, if we reduce fossil fuels and go to clean energy, we are 
going to have cleaner air and cleaner water, a healthier environment, 
and we can reach sustainability. I think the benefits are pretty clear.
  So where are we now?
  Well, there are still significant resources out there determined to 
muddy the waters and confuse people about climate change. I have three 
publications here I want to illustrate. One is called ``Clexit for a 
Brighter Future.'' Now, the point of this is that we need to exit the 
Paris and United States climate treaties because fossil fuels are what 
we need to power the future.
  Another one is called ``The Mad, Mad, Mad World of Climatism.'' This 
one, if you look it up, is biased, and it seems to be paid for by oil 
interests.
  The last one I want to show is a respected magazine that is called 
National Geographic. And the cover page shows ``The War on Science.''
  So I think we have a pretty good case to make for moving forward with 
action on climate change.
  There will be significant costs if we don't. Renewable energy is more 
than cost competitive these days. As I mentioned, I worked in the wind 
energy business. We see wind and solar being more cost competitive--
more than cost competitive, really--with coal and oil for energy 
production.
  So we have the technology, we have the means, and we have the desire 
to do this, yet we are still hung up here in Washington in terms of 
following through with government support that is needed with the right 
sort of policies that will encourage us to reduce fossil fuel 
reduction.
  Now, one of the great bright spots we see--as Mr. Lipinski, my friend 
from Illinois, pointed out--is that there is a bipartisan Climate 
Solutions Caucus that has been formed over the last two terms. In order 
to join, you have to have a Member of the other party. If I am a 
Democrat, I have a Member of the Republican Party join.
  What we are doing in that caucus is creating legislation that will 
help reduce carbon emissions in an economic and prosperous way. I think 
good things have a potential to happen. I encourage the caucus to 
continue, and I hope it continues to grow."|6
CREC-2017-11-01-pt1-PgH8374-7|Mr. LIPINSKI|L000563|CREC-2017-11-01-pt1-PgH8374|"  Mr. LIPINSKI. Mr. Speaker, I thank Mr. McNerney for all the work that 
he does on this issue and many other issues here in the House.
  Mr. Speaker, I am going to go back to the other side of the aisle. I 
yield to the gentleman from New York (Mr. Faso)."|7
CREC-2017-11-01-pt1-PgH8374-8|Mr. FASO|F000464|CREC-2017-11-01-pt1-PgH8374|"  Mr. FASO. Mr. Speaker, I thank Congressman Lipinski, my friend from 
Illinois, for holding this Special Order this evening, to highlight the 
important work being done by the Climate Solutions Caucus, to develop 
economically viable solutions to address climate change.
  Mr. Speaker, changing weather patterns and extreme weather events 
threaten nearly every aspect of New York State's economy, including our 
agricultural and outdoor recreational sectors. The recreational economy 
alone generates $42 billion in consumer spending each year, while 
supporting over 300,000 Empire State jobs. As we work to address 
climate change in a bipartisan manner, we must employ a variety of 
techniques that both mitigate impacts and support economic growth.
  I am currently working with my Agriculture Committee colleagues on 
conservation legislation for the next farm bill that will provide 
important data points on conservation programs and outcomes, allowing 
legislators and regulators to most efficiently use taxpayer dollars to 
achieve real conservation results for our farms. These incentive 
programs support farming practices that, among other benefits, like 
increasing yield, lowering the amount of fertilizers that are employed, 
pull carbon from the air and sequester it in the soil.
  In addition to sequestering carbon in the soil. We can also work to 
reduce emissions through greater efficiency in the transportation 
sector. Indeed, the transportation sector is one area where 
CO2 emissions have risen in the last 20 years, unlike, for 
instance, the electric generation sector.
  One easy fix would be to modernize the air traffic control system to 
fly planes on more direct satellite guided routes because direct routes 
save fuel. When Canada switched to a modern air traffic control system, 
the national fleet was able to reduce emissions in that nation by 
millions of tons per year.
  These commonsense changes are great steps forward in combating 
climate change, but our work is far from over. We must address the real 
impacts of man-made climate change and emphasize the need to develop 
and create jobs with a goal of protecting our environment. It is 
critical that we work together to develop smart solutions that will 
conserve our natural resources and protect our communities and 
infrastructure for future generations.

  Mr. Speaker, I am very pleased to be a member of the Climate 
Solutions Caucus, and I look forward to working with my colleagues. I, 
particularly, want to applaud our distinguished friend from Illinois, 
Mr. Lipinski, for organizing this Special Order tonight on a bipartisan 
basis so that we can address this issue and allow the folks at home and 
all around the United States to better understand the work that is 
being done here in Congress on a bipartisan basis to address climate 
change."|8
CREC-2017-11-01-pt1-PgH8374-9|Mr. LIPINSKI|L000563|CREC-2017-11-01-pt1-PgH8374|"  Mr. LIPINSKI. Mr. Speaker, I thank Mr. Faso for his work, 
understanding that we are only going to make progress on this through 
bipartisan action. I am very happy to join working with him on the 
Climate Solutions Caucus to bring that action forward.
  Mr. Speaker, my next speaker is a woman who I work with on the 
Science, Space, and Technology Committee, who has done some fantastic 
work on that committee, especially when it comes to the issue of 
climate change and dealing with climate change.
  Mr. Speaker, I yield to the gentlewoman from Oregon (Ms. Bonamici).

"|9
CREC-2017-11-01-pt1-PgH8374-10|Ms. BONAMICI|B001278|CREC-2017-11-01-pt1-PgH8374|"  Ms. BONAMICI. Mr. Speaker, I thank Mr. Lipinski for yielding and also 
for


organizing this Special Order for the Climate Solutions Caucus. I also 
want to thank the founders of the Climate Solutions Caucus, Congressman 
Ted Deutch from Florida and Congressman Carlos Curbelo also from 
Florida, where they can see at their doorstep what issues like sea 
level rise mean to their communities.
  Mr. Speaker, I am really pleased to join with my colleagues from the 
bipartisan Climate Solutions Caucus this evening to highlight the 
importance of taking action on climate change, something that matters 
so much to my constituents at home in Oregon, but also to the country 
and to the planet.
  This is an important issue that really is a moral imperative. This is 
about preserving our natural resources for our children, our 
grandchildren, and for generations to come. Addressing climate change 
is also vital to our Nation's economy, as we have had some discussion 
about that this evening, and also to national security, but, really, 
the health of the planet.
  Now, the district I am honored to represent out in Oregon is 
breathtakingly beautiful, and it is really full of potential. The 
majestic Columbia River is the northern boundary of the district, and 
the rugged Pacific Ocean is on the western boundary. It has a thriving 
outdoor recreation economy. As my colleague from New York mentioned, 
that is an important sector that cares a lot about the changing 
climate.
  I also have in my district the heart of Oregon wine country. People 
in my district fish. They fish in our rivers, our lakes, and our ocean. 
They hike in our forests. They ski in our back country and on our 
mountains. We rely on those natural resources in our backyard to 
support a significant part of our economy, but we are very vulnerable 
to the effects of climate change.
  My constituents are already experiencing challenges: Our wine and 
agricultural industries are concerned about drought as global 
temperatures continue to rise. Coastal communities are worried about 
the vitality of the commercial fishing and shellfish industries as high 
levels of carbon dioxide in the atmosphere change ocean chemistry.
  I was really thrilled that we had an Oregonian from Oregon State 
University come to the Climate Solutions Caucus and talk about adapting 
to ocean acidification.
  Our region has faced higher spring and summer temperatures and 
earlier snowmelt, and, as a result, a snowboard shop in my district is 
now selling more skateboards and fewer snowboards.
  Climate change is not a partisan issue. Nationwide, fishers, farmers, 
small-business owners, and our servicemen and -women are changing the 
way they do their jobs because of climate change, regardless of 
political affiliation.
  The economic, health, and environmental consequences of climate 
change are well known, and our understanding about how to address 
climate change continues to improve.
  People in the United States and around the world are facing threats 
from rising sea levels, from ocean acidification, from more frequent 
and severe weather events from record droughts and flooding and rising 
global temperatures. We can no longer sit back and debate whether we 
should take action. The time is now. It is critical that we support 
scientific research about the climate and that we build on, rather than 
break down, decades' worth of progress on this issue.
  Now, one important area of research is the connection between extreme 
weather events and climate change. Although it is not possible to say 
that climate change causes one particular extreme weather event, it is 
critical that we know more about climate change and how it increases 
the frequency and the severity of these events. Learning more about 
this correlation can help families, communities, and businesses make 
informed choices and adopt climate strategies.
  Now, this year has seen poignant example after example with so many 
devastating extreme weather events. We need to do everything we can to 
make sure our communities are prepared to keep families safe.
  We have had wildfires in the Western United States for a long time, 
but since the mid-1980s, they have been increasing in frequency and in 
duration, threatening lives, threatening public health and property. It 
has been unusually hot and very dry in the Northwest.
  Fires and severe smoke create dangerous conditions for all 
populations. In Portland, Oregon, on Labor Day, the sky was gray, full 
of smoke from wildfire. This is especially problematic for pregnant 
women, for seniors, for children, for anyone with chronic health 
conditions like asthma. Residents and communities miles away from the 
wildfires saw ash falling on their homes, their cars, and throughout 
their neighborhoods.
  This year's hurricanes have devastated communities, of course, across 
Texas, across the Southeast, and in the U.S. islands. About 70 percent 
of our fellow citizens in Puerto Rico are still without power.
  These storms are increasing in frequency and severity, and lives are 
being lost every year.
  Mr. Speaker, it is so important that we take action, and that is why 
I am so pleased to be here today to help highlight the importance of 
this issue.
  As Representative Lipinski noted and others have, Mr. McNerney and 
others, we can take action to address climate change and grow the 
economy. It is not an excuse to say this will be bad for the economy, 
because we can grow those renewable energy industries. There is so much 
potential in wind power, wave energy, solar energy. Those are good, 
high-paying, family-wage jobs. We can grow those economies and address 
climate change at the same time.
  Mr. Speaker, addressing climate change is going to save lives; it is 
going to save property. I am so pleased to be part of this bipartisan 
group that is working together in equal number of Democrats and 
Republicans to call attention to this important issue, and I will 
continue to work with the caucus to emphasize the importance of 
congressional action.
  Mr. Speaker, I thank my colleagues on the bipartisan Climate 
Solutions Caucus for their dedication to this effort. I know it is 
quite a relief to my constituents back home in Oregon to know that 
there are bipartisan Members who are committed to addressing this 
critical issue.

  Again, Mr. Speaker, I thank my colleagues for their dedication to 
this effort. I look forward to the progress that we will make together 
on behalf of our constituents, our communities, our country, and our 
planet."|10
CREC-2017-11-01-pt1-PgH8374-11|Mr. LIPINSKI|L000563|CREC-2017-11-01-pt1-PgH8374|"  Mr. LIPINSKI. Mr. Speaker, I thank Ms. Bonamici for speaking tonight.
  Mr. Speaker, I yield to the gentleman who really deserves a 
tremendous amount of credit for all of us being here tonight. He is the 
co-chair of the Climate Solutions Caucus, the gentleman from Florida 
(Mr. Deutch)."|11
CREC-2017-11-01-pt1-PgH8374-12|Mr. DEUTCH|D000610|CREC-2017-11-01-pt1-PgH8374|"  Mr. DEUTCH. Mr. Speaker, I thank my friend, Mr. Lipinski, for 
yielding and for his thoughtful and passionate leadership in combating 
climate change, and thanks to the strong bipartisan cross section of 
Members who have come to the floor tonight to talk about the importance 
of tackling climate change.
  Mr. Speaker, I rise today to call on my colleagues, all of them, to 
join the bipartisan Climate Solutions Caucus. I started this caucus 
with my fellow Floridian, Congressman Carlos Curbelo, to start a new 
dialogue around climate and Congress because we are already facing 
difficult challenges. We can't ignore it. We can't bury it in political 
fights. We need to have an open discussion not only for our future, but 
for the impact of climate change that we are facing today.
  It is no coincidence that this project started with two Members from 
south Florida. A 2015 study projected that some south Florida cities 
could be underwater within this century. The study's author said some 
cities appear already to be lost.
  Climate change is already here for Floridians. The effects have hit 
Florida first.
  Scientists have warned of warming average global temperatures and the 
changing climate for decades. Dr. Andrew Clarke of the British 
Antarctic Survey has spent 40 years at the bottom of the planet 
watching it disappear. Dr. Clarke said: ``You can see the entire 
environment changing in front of your eyes.''
  We now have climate change right before our eyes in south Florida. We 
see the rate of sea level rise outpace the global rate tenfold. We see 
the high-water mark jump 1 inch every


year. Just this week, we see the tides flooding our neighborhoods.
  The limestone that serves as the foundation of our State is porous. 
Saltwater pushes up through the limestone from below the surface.
  Lower bridge heights will block boats from reaching open waters. With 
165 miles of canals, Fort Lauderdale faces significant threats of 
rising seas. Who in south Florida hasn't driven around their 
neighborhood and noticed more puddles, more water accumulating on the 
sidewalks and streets?
  While many Americans might be able to ignore climate change, ignore 
the science, based on their own personal experience and your own 
personal experience at home, we can't. Looking out our windows, we see 
what is already there.
  By the year 2100, almost 300 U.S. cities would lose at least half of 
their homes, and 36 American cities could be completely destroyed. One 
in eight Florida homes could be underwater. Those Florida homes 
represent half of the total expected loss in housing value caused by 
climate change over the next 84 years. These aren't risks of a distant 
future. These are the burdens we are placing on our children and on our 
grandchildren.
  In response, and through the work of the South Florida Climate 
Compact, Miami Beach has initiated a sea level rise plan to lift roads, 
build up seawalls, and install pumps to clear water in the streets. 
Fort Lauderdale is fixing roads and drains and sending vacuum trucks 
into the streets to prevent saltwater damage, upgrading building codes 
and flood elevation requirements, and requiring higher seawalls.
  In Florida, you can't put climate change out of sight or out of mind, 
but it is not just hitting Florida and it is not just the sea level 
rise or increasing temperatures.
  The National Climate Assessment has documented regional climate 
impacts hitting every area of the United States:
  In the Northeast and Midwest, dramatic increases in heavy 
precipitation events overwhelm drains and levies, causing flooding and 
accelerating erosion;
  In the Great Plains and Southwest, drought and wildfires strain 
demands for scarce water resources;
  In Alaska, receding sea ice and melting glaciers are damaging 
infrastructure;
  On the coasts, increases in carbon dioxide and warming seas lead to 
coral bleaching and ocean acidification that is taking its toll on 
fisheries and the ecosystems.
  The diverse and interconnected impacts that we already see throughout 
our country explain why we already have 60 Members who belong to this 
new dialogue, the Climate Solutions Caucus, 30 Democrats and 30 
Republicans committed to changing the conversation and pushing 
solutions that will create more resilient communities.
  We are committed to understanding the impacts of climate change, the 
impact on our national security; to investing in clean, innovative 
energy protection; to protecting our public health; and to overcoming 
the political obstacles that hold up public policy solutions.
  It is time for Congress to come together and admit the challenges 
that our constituents are already facing at home. It is time to build 
consensus.
  Through the bipartisan Climate Solutions Caucus, we have brought 
together Members from regions in every part of the country who are 
experiencing their own climate change challenges. I invite every Member 
of the House of Representatives to join us. Lift up the voices of your 
constituents, your farmers, your city officials, your developers, 
doctors, scientists, and, most importantly, the families whom you 
represent.
  If you are watching at home, call your Member of Congress and urge 
them to join the Climate Solutions Caucus and help us start the 
difficult work of building truly bipartisan consensus that will help us 
tackle climate change together and help us create resilient American 
communities of the future.
  Mr. Speaker, I want to thank my friend, Mr. Lipinski, again for 
organizing tonight's discussion."|12
CREC-2017-11-01-pt1-PgH8374-13|Mr. LIPINSKI|L000563|CREC-2017-11-01-pt1-PgH8374|"  Mr. LIPINSKI. Mr. Speaker, I thank Mr. Deutch for his leadership of 
the Climate Solutions Caucus.
  Mr. Speaker, may I inquire how much time I have remaining."|13
CREC-2017-11-01-pt1-PgH8374-14|The SPEAKER pro tempore (Mr. Budd)||CREC-2017-11-01-pt1-PgH8374|"  The SPEAKER pro tempore (Mr. Budd). The gentleman from Illinois has 
25 minutes remaining."|14
CREC-2017-11-01-pt1-PgH8374-15|Mr. LIPINSKI|L000563|CREC-2017-11-01-pt1-PgH8374|"  Mr. LIPINSKI. Mr. Speaker, with that, I yield to my colleague, the 
gentleman from New York (Mr. Suozzi)."|15
CREC-2017-11-01-pt1-PgH8374-16|Mr. SUOZZI|S001201|CREC-2017-11-01-pt1-PgH8374|"  Mr. SUOZZI. Mr. Speaker, I applaud my colleague, Mr. Lipinski, for 
pulling this effort together this evening.
  Mr. Speaker, climate change is real, and I applaud my colleagues on 
the Climate Solutions Caucus for working together in a bipartisan 
effort to try and find common ground and to seek to work together to 
pass legislation to address this very real threat.
  I believe the greatest opportunity we have here is to include efforts 
to move our Nation toward a greener economy as part of a comprehensive 
infrastructure bill.
  We must address climate change for three reasons: first, the Earth is 
part of the divine creation, and we have an obligation to preserve and 
protect our precious gift; second, moving toward a green economy that 
retrofits homes and buildings and installs solar and wind farms will 
create good jobs at good wages that simply cannot be exported; and, 
third, the main topic I wish to address this evening, is moving toward 
a green economy, reducing our dependency on foreign oil, and addressing 
climate change is essential to our national security.


  Americans rarely talk about it and sometimes forget, but we supported 
Osama bin Laden against the Russians in Afghanistan. We supported 
Saddam Hussein in Iraq after we lost the Shah after the Iranian 
Revolution. We supported the Assads in Syria. And we still maintain a 
close relationship with the Saudis, despite their support for 
Wahhabism. Why? Because our national economic strategy and security has 
relied for decades on access to foreign oil.
  Our meddling in local affairs to ensure the oil spigot flowed freely 
has sowed distrust across generations throughout the Middle East.
  By moving towards a green economy and eliminating our dependence on 
foreign oil, we can clearly say to the Middle East: We never wanted 
your land, we never wanted your money, and now we don't need your oil. 
All we want is for people of the region to stop trying to kill each 
other. It will take some time, but moving towards an economy 
independent of foreign oil is the best way to get there.
  In addition to eliminating our dependence on foreign oil, we must try 
to stall the rapid rise in extreme weather events, droughts, and 
desertification that is destabilizing huge swaths of the Middle East 
and Africa. The number of refugees in the world has grown from 35 
million only 10 years ago to 65 million today. War and violence are 
exacerbated by the instability caused by climate change.
  One of the most violent regions in the world today is Syria. The 
instability in Syria began with droughts that destroyed the livelihoods 
of the Syrian people that rely upon an economy which is 85 percent 
agrarian. When people lost their farms, they fled to the cities looking 
for work, but, of course, they could not find it. Then they looked to 
the Assad government, but, of course, were ignored. Fomented by the 
Arab Spring, they began to revolt. The result? The Syrian Government 
has killed almost a half million of its own people and millions more 
refugees. This story is being repeated throughout the region.
  Although the people suffering are thousands of miles away from the 
United States, our national security is threatened by these failing 
states. The rise of ISIS in Syria and Iraq is a prime example of the 
impact of failed states on Western security. Mass migrations by those 
seeking to alleviate suffering, millions seeking political and economic 
reforms place pressure on corrupt and incompetent governments that are 
unable to respond to the needs of a population seeking opportunity and 
hope.
  Our enemies who wish to foment instability--Russia, Iran, North 
Korea, and violent terrorist factions--are aided by the effects of 
climate change and the instability it causes. We must do everything we 
can to stall the growth of this nefarious trend.


  The good news is that there is a growing bipartisan consensus in the 
Climate Solutions Caucus and the armed services community that we must 
act. The Armed Services Committee in the 2008 National Defense 
Authorization Act acknowledged that ``climate change is a direct threat 
to the national security of the United States,'' and that ``the 
Department of Defense must ensure that it is prepared to conduct 
operations both today and in the future, and that it is prepared to 
address the effects of changing climate on threat assessments, 
resources, and readiness.''
  Secretary of Defense Mattis has said, ``Climate change can be a 
driver of instability, and the Department of Defense must pay attention 
to the potential adverse impacts generated by this phenomenon.''
  Chairman of the Joint Chiefs of Staff General Joseph Dunford has said 
that climate change and rising sea levels pose serious long-term 
threats to the country. The number of natural disasters will increase 
in the coming years, along with ``the requirement for humanitarian 
assistance'' and the response required for the military for civilian 
disasters.
  Mr. Speaker, I want to thank again my colleagues for the work that 
they have done to try and bring the issue of climate change to the 
American people, and to try and find solutions to this very real 
problem that is not only affecting us here at home, but our national 
security throughout the world."|16
